code,district_code,name,type
5304022004,530402,Umaklaran,village
5304022005,530402,Manleten,village
5304022006,530402,Fatuba'a,village
5304022007,530402,Dafala,village
5304022008,530402,Takirin,village
5304022009,530402,Bauho,village
5304022010,530402,Sarabau,village
5304022018,530402,Tialai,village
5304022019,530402,Halimodok,village
5304032001,530403,Asumanu,village
5304032002,530403,Tohe,village
5304032003,530403,Maumutin,village
5304032004,530403,Raifatus,village
5304032005,530403,Aitoun,village
5304032006,530403,Tohe Leten,village
5304042001,530404,Tukuneno,village
5304042002,530404,Naekasa,village
5304042003,530404,Lookeu,village
5304042004,530404,Derokfaturene,village
5304042005,530404,Bakustulama,village
5304042006,530404,Rinbesihat,village
5304042007,530404,Naitimu,village
5304042009,530404,Lawalutolus,village
5304052001,530405,Fatuketi,village
5304052002,530405,Dualaus,village
5304052003,530405,Jenilu,village
5304052004,530405,Kenebibi,village
5304052005,530405,Leosama,village
5304052006,530405,Kabuna,village
5304121001,530412,Kota Atambua,urban_village
5304121002,530412,Tenukiik,urban_village
5304121003,530412,Manumutin,urban_village
5304121010,530412,Fatubenao,urban_village
5304132001,530413,Mandeu Raimanus,village
5304132002,530413,Renrua,village
5304132003,530413,Dua Koran,village
5304132004,530413,Mandeu,village
5304132005,530413,Rafae,village
5304132006,530413,Faturika,village
5304132007,530413,Leuntolu,village
5304132008,530413,Teun,village
5304132009,530413,Tasain,village
5304172001,530417,Lasiolat,village
5304172002,530417,Maneikun,village
5304172003,530417,Lakan Mau,village
5304172004,530417,Dualasi Raiulun,village
5304172005,530417,Dualasi,village
5304172006,530417,Fatulotu,village
5304172007,530417,Baudaok,village
5304182001,530418,Ekin,village
5304182002,530418,Loonuna,village
5304182003,530418,Nualain,village
5304182004,530418,Lakmaras,village
5304182005,530418,Henes,village
5304182006,530418,Debululik,village
5304182007,530418,Sisi Fatuberal,village
5304182008,530418,Lutha Rato,village
5304211001,530421,Bardao,urban_village
5304211002,530421,Tulamalae,urban_village
5304211003,530421,Umanen,urban_village
5304211004,530421,Beirafu,urban_village
5304221001,530422,Manuaman,urban_village
5304221002,530422,Rinbesi,urban_village
5304221003,530422,Lidak,urban_village
5304221004,530422,Fatukbot,urban_village
5304232001,530423,Dubesi,village
5304232002,530423,Nanaet,village
5304232003,530423,Fohoeka,village
5304232004,530423,Nanaenoe,village
5305011001,530501,Kalabahi Barat,urban_village
5305011002,530501,Kalabahi Kota,urban_village
5305011003,530501,Kalabahi Tengah,urban_village
5305011004,530501,Kalabahi Timur,urban_village
5305011005,530501,Binongko,urban_village
5305011006,530501,Nusa Kenari,urban_village
5305011008,530501,Welai Barat,urban_village
5305011009,530501,Welai Timur,urban_village
5305011010,530501,Mutiara,urban_village
5305011011,530501,Wetabua,urban_village
5305012012,530501,Lendola,village
5305012013,530501,Fanating,village
5305012014,530501,Motongbang,village
5305012015,530501,Air Kenari,village
5305012018,530501,Teluk Kenari,village
5305012019,530501,Adang Buom,village
5305021002,530502,Adang,urban_village
5305022003,530502,Alor Kecil,village
5305022004,530502,Alor Besar,village
5305022005,530502,Ampera,village
5305022006,530502,Dulolong,village
5305022007,530502,Aimoli,village
5305022008,530502,Alila,village
5305022009,530502,Otvai,village
5305022012,530502,Ternate,village
5305022013,530502,Ternate Selatan,village
5305022014,530502,Alila Selatan,village
5305022019,530502,Pulau Buaya,village
5305022020,530502,Hulnani,village
5305022022,530502,O'a Mate,village
5305022023,530502,"Ala""ang",village
5305022024,530502,Lefokisu,village
5305022025,530502,Bampalola,village
5305022026,530502,Lewalu,village
5305022027,530502,Dulolong Barat,village
5305031001,530503,Moru,urban_village
5305032002,530503,Probur,village
5305032007,530503,Morba,village
5305032008,530503,Pintumas,village
5305032009,530503,Wolwal,village
5305032010,530503,Halerman,village
5305032013,530503,Kafelulang,village
5305032014,530503,Moramam,village
5305032015,530503,Pailelang,village
5305032016,530503,Wolwal Barat,village
5305032017,530503,Wolwal Tengah,village
5305032018,530503,Wolwal Selatan,village
5305032019,530503,Probur Utara,village
5305041001,530504,Kelaisi Timur,urban_village
5305042002,530504,Kelaisi Barat,village
5305042003,530504,Sidabui,village
5305042004,530504,Padang Alang,village
5305042005,530504,Kuneman,village
5305042006,530504,Silaipui,village
5305042007,530504,Kelaisi Tengah,village
5305042008,530504,Kiraman,village
5305042009,530504,Maikang,village
5305042010,530504,Malaipea,village
5305042011,530504,Tamanapui,village
5305042012,530504,Lella,village
5305042013,530504,Manmas,village
5305042014,530504,Subo,village
5305051001,530505,Kolana Utara,urban_village
5305052004,530505,Tanglapui,village
5305052005,530505,Kolana Selatan,village
5305052007,530505,Padang Panjang,village
5305052008,530505,Maritaing,village
5305052010,530505,Elok,village
5305052011,530505,Tanglapui Timur,village
5305052012,530505,Mausamang,village
5305052013,530505,Belemana,village
5305052014,530505,Maukuru,village
5305061001,530506,Kabir,urban_village
5305062005,530506,Pandai,village
5305062009,530506,Bandar,village
5305062010,530506,Baolang,village
5305062011,530506,Munaseli,village
5305062012,530506,Helangdohi,village
5305062013,530506,Wailawar,village
5305062014,530506,Bana,village
5305062016,530506,Bouweli,village
5305062017,530506,Bukit Mas,village
5305062019,530506,Madar,village
5305072001,530507,Lembur Barat,village
5305072002,530507,Lembur Tengah,village
5305072004,530507,Likwatang,village
5305072007,530507,Fungafeng,village
5305072008,530507,Fuisama,village
5305072009,530507,Nur Benlelang,village
5305072010,530507,Kafakbeka,village
5305072011,530507,Manetwati,village
5305072012,530507,Lakwati,village
5305072014,530507,Dapitau,village
5305072017,530507,Alim Mebung,village
5305072018,530507,Petleng,village
5305072019,530507,Welai Selatan,village
5305072020,530507,Tominuku,village
5305082001,530508,Pido,village
5305082002,530508,Waisika,village
5305082003,530508,Kamot,village
5305082004,530508,Taramana,village
5305082005,530508,Nailang,village
5305082006,530508,Lippang,village
5305082007,530508,Kenarimbala,village
5305082008,530508,Air Mancur,village
5305092002,530509,Baraler,village
5305092003,530509,Kalondama,village
5305092007,530509,Leer,village
5305092018,530509,Baranusa,village
5305092019,530509,Blang Merang,village
5305092020,530509,Illu,village
5305092024,530509,Piringsina,village
5305101001,530510,Kabola,urban_village
5305102002,530510,Kopidil,village
5305102003,530510,Pante Deere,village
5305102004,530510,Lawahing,village
5305102005,530510,Alila Timur,village
5305111001,530511,Pura,urban_village
5305112002,530511,Maru,village
5305112003,530511,Pura Utara,village
5305112004,530511,Pura Selatan,village
5305112005,530511,Pura Timur,village
5305112006,530511,Pura Barat,village
5305122001,530512,Mataru Selatan,village
5305122002,530512,Mataru Utara,village
5305122003,530512,Lakatuli,village
5305122004,530512,Mataru Timur,village
5305122005,530512,Kamaifui,village
5305122006,530512,Mataru Barat,village
5305122007,530512,Taman Mataru,village
5305132001,530513,Langkuru,village
5305132002,530513,Purnama,village
5305132003,530513,Kailesa,village
5305132004,530513,Langkuru Utara,village
5305142001,530514,Nule,village
5305142002,530514,Kaleb,village
5305142003,530514,Batu,village
5305142004,530514,Kaera,village
5305142005,530514,Mawar,village
5305142006,530514,Merdeka,village
5305142007,530514,Ombay,village
5305142008,530514,Lekom,village
5305142009,530514,Bungabali,village
5305142010,530514,Tereweng,village
5305142011,530514,Lalafang,village
5305152001,530515,Lembur Timur,village
5305152002,530515,Luba,village
5305152003,530515,Talwai,village
5305152004,530515,Tulleng,village
5305152005,530515,Waimi,village
5305152006,530515,Tasi,village
5305162001,530516,Tude,village
5305162002,530516,Mauta,village
5305162003,530516,Muriabang,village
5305162004,530516,Tubbe,village
5305162005,530516,Tamakh,village
5305162006,530516,Bagang,village
5305162007,530516,Toang,village
5305162008,530516,Eka Jaya,village
5305162009,530516,Aramaba,village
5305162010,530516,Delaki,village
5305172001,530517,Kayang,village
5305172002,530517,Marisa,village
5305172003,530517,Lamma,village
5305172004,530517,Allumang,village
5305172005,530517,Beangonong,village
5305172006,530517,Kalondama Barat,village
5305172007,530517,Kalondama Tengah,village
5305182001,530518,Tribur,village
5305182002,530518,Wakapsir,village
5305182003,530518,Manatang,village
5305182004,530518,Orgen,village
5305182005,530518,Wakapsir Timur,village
5305182006,530518,Kuifana,village
5305182007,530518,Margeta,village
5306012001,530601,Ojandetun,village
5306012002,530601,Hewa,village
5306012003,530601,Waiula,village
5306012007,530601,Nawakote,village
5306012008,530601,Boru,village
5306012009,530601,Pululera,village
5306012011,530601,Nileknoheng,village
5306012012,530601,Hokeng Jaya,village
5306012013,530601,Pantai Oa,village
5306012014,530601,Boru Kedang,village
5306012021,530601,Klatanlo,village
5306022001,530602,Kobasoma,village
5306022002,530602,Lewolaga,village
5306022003,530602,Lewoingu,village
5306022004,530602,Tuakepa,village
5306022005,530602,Tenawahang,village
5306022006,530602,Leraboleng,village
5306022007,530602,Serinuho,village
5306022008,530602,Watowara,village
5306022009,530602,Konga,village
5306022010,530602,Ile Gerong,village
5306022011,530602,Adabang,village
5306022012,530602,Dun Tana Lewoingu,village
5306022013,530602,Duli Jaya,village
5306022014,530602,Bokang Wolomatang,village
5306031001,530603,Waibalun,urban_village
5306031002,530603,Lewolere,urban_village
5306031003,530603,Pantai Besar,urban_village
5306031004,530603,Larantuka,urban_village
5306031005,530603,Balela,urban_village
5306031006,530603,Pohon Sirih,urban_village
5306031007,530603,Lohayong,urban_village
5306031008,530603,Lokea,urban_village
5306031009,530603,Postoh,urban_village
5306031010,530603,Amagarapati,urban_village
5306031011,530603,Ekasapta,urban_village
5306031012,530603,Sarotari,urban_village
5306031013,530603,Weri,urban_village
5306031014,530603,Pukentobi Wangin Bao,urban_village
5306031021,530603,Waihali,urban_village
5306031022,530603,Pohon Bao,urban_village
5306031023,530603,Sarotari Tengah,urban_village
5306031024,530603,Sarotari Timur,urban_village
5306032019,530603,Mokantarak,village
5306032020,530603,Lamawalang,village
5306042001,530604,Wailolong,village
5306042002,530604,Lewoloba,village
5306042003,530604,Tiwatobi,village
5306042004,530604,Watotutu,village
5306042005,530604,Riangkemie,village
5306042006,530604,Lewohala,village
5306042007,530604,Halakodanuan,village
5306042008,530604,Mudakeputu,village
5306052006,530605,Lewobunga,village
5306052007,530605,Sina Malaka,village
5306052008,530605,Ratulodong,village
5306052009,530605,Sinar Hadigala,village
5306052010,530605,Bahinga,village
5306052011,530605,Waibao,village
5306052012,530605,Lamatutu,village
5306052013,530605,Laton Liwo,village
5306052015,530605,Kolaka,village
5306052016,530605,Bandona,village
5306052017,530605,Nusa Nipa,village
5306052018,530605,Patisirawalang,village
5306052020,530605,Gekeng Deran,village
5306052021,530605,Aransina,village
5306052022,530605,Laton Liwo II,village
5306052023,530605,Lamanabi,village
5306061001,530606,Ritaebang,urban_village
5306062002,530606,Tanah Lein,village
5306062003,530606,Lamaole,village
5306062004,530606,Kalelu,village
5306062005,530606,Nuhalolon,village
5306062007,530606,Balaweling II,village
5306062008,530606,Balaweling I,village
5306062009,530606,Pamakayo,village
5306062012,530606,Ongalereng,village
5306062013,530606,Karawatung,village
5306062014,530606,Lamawohong,village
5306062015,530606,Daniwato,village
5306062017,530606,Lewotanah Ole,village
5306062019,530606,Titehena,village
5306062020,530606,Lewonama,village
5306072002,530607,Watanhura I,village
5306072003,530607,Lebao,village
5306072004,530607,Watohari,village
5306072005,530607,Moton Wutun,village
5306072006,530607,Watobuku,village
5306072007,530607,Labelen,village
5306072008,530607,Menanga,village
5306072009,530607,Lohayong I,village
5306072010,530607,Wulublolong,village
5306072011,530607,Liwo,village
5306072012,530607,Tanahwerang,village
5306072013,530607,Lewohedo,village
5306072014,530607,Lohayong II,village
5306072016,530607,Watanhura II,village
5306072017,530607,Lewogeka,village
5306072018,530607,Lamawai,village
5306072019,530607,Kewuta,village
5306082008,530608,Duanur,village
5306082010,530608,Bukit Saburi I,village
5306082011,530608,Waiwadan,village
5306082012,530608,Danibao,village
5306082013,530608,Pajinian,village
5306082014,530608,Ile Pati,village
5306082015,530608,Wureh,village
5306082016,530608,Tonuwotan,village
5306082017,530608,Hurung,village
5306082019,530608,Bugalima,village
5306082021,530608,Homa,village
5306082024,530608,Bukit Saburi II,village
5306082026,530608,Kimakamak,village
5306082030,530608,Watobaya,village
5306082032,530608,Nimundanibao,village
5306082033,530608,Waitukan,village
5306082035,530608,Woloklibang,village
5306082036,530608,Riangpadu,village
5306092001,530609,Wailebe,village
5306092002,530609,Wotanulumado,village
5306092003,530609,Nayubaya,village
5306092004,530609,Oyangbarang,village
5306092005,530609,Kawela,village
5306092006,530609,Klukengnuking,village
5306092007,530609,Pandai,village
5306092008,530609,Bliko,village
5306092009,530609,Samasoge,village
5306092011,530609,Tobilota,village
5306092012,530609,Tanatukan,village
5306092013,530609,Demondei,village
5306101001,530610,Waiwerang Kota,urban_village
5306101002,530610,Lamatwelu,urban_village
5306102003,530610,Dawataa,village
5306102004,530610,Terong,village
5306102005,530610,Bilal,village
5306102006,530610,Lamahala Jaya,village
5306102007,530610,Waiburak,village
5306102008,530610,Narasaosina,village
5306102009,530610,Karinglamalouk,village
5306102010,530610,Tuawolo,village
5306102011,530610,Kiwangona,village
5306102012,530610,Tapobali,village
5306102013,530610,Lewobunga,village
5306102014,530610,Bloto,village
5306102015,530610,Ipiebang,village
5306102016,530610,Lamalota,village
